index,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
4097,0.7802434,0.73961914,0.08534345,0.47179058,0.18601355,0.635124,0.99644315,0.5705944,0.69285727,0.75718015
4098,0.7507499,0.71426797,0.086235374,0.4874018,0.15266812,0.6243046,0.99585474,0.64371026,0.67863923,0.7190279
4099,0.76044035,0.7277347,0.0849008,0.48750323,0.119045585,0.62601376,0.9953674,0.6577522,0.68606657,0.7439902
4100,0.7729641,0.7236891,0.08229342,0.4757765,0.11311862,0.6182821,0.99550736,0.5746956,0.6834684,0.7347673
4101,0.7928847,0.72766614,0.080497384,0.46065453,0.11766282,0.6215745,0.9960147,0.4461658,0.6904794,0.7475333
4102,0.7872915,0.72816324,0.071452856,0.4482865,0.12505767,0.6206857,0.99530816,0.28756613,0.69237703,0.7378255
4103,0.7754843,0.73048675,0.074313104,0.4247201,0.13012591,0.61803234,0.99403036,0.1743648,0.69783646,0.65020925
4104,0.773436,0.7313607,0.07575932,0.39893997,0.14628115,0.622382,0.991608,0.15384728,0.7069215,0.41177642
4105,0.7791709,0.72883475,0.07995364,0.37736654,0.16433543,0.61816627,0.988605,0.16894019,0.7011807,0.25474268
4106,0.7733711,0.727406,0.08613956,0.41027182,0.17418739,0.6362543,0.98392296,0.16442782,0.7005942,0.19298333
4107,0.70310855,0.727927,0.10365832,0.47857916,0.18866107,0.6193326,0.9834329,0.14537275,0.7059307,0.18330446
4108,0.46723783,0.7275326,0.10360736,0.48067605,0.18961588,0.4614232,0.98046803,0.14463738,0.7001748,0.21969208
4109,0.26295388,0.7361867,0.11560336,0.43976727,0.19215313,0.27647156,0.9688887,0.13512099,0.70320094,0.23110181
4110,0.19123647,0.7412994,0.13961405,0.43657613,0.18956509,0.19748494,0.91668534,0.13213456,0.74497616,0.20078528
4111,0.17422155,0.7324136,0.17734665,0.46744505,0.18123561,0.17191067,0.7431875,0.13268879,0.76341707,0.17062455
4112,0.1594201,0.7321036,0.24635112,0.4153896,0.17392159,0.16552353,0.34506428,0.13526383,0.61474,0.17063436
4113,0.1746152,0.7277931,0.32415208,0.3657732,0.17574546,0.15415302,0.22585046,0.1294106,0.32671207,0.18519166
4114,0.18269673,0.75140715,0.32868227,0.3531983,0.16832885,0.13946408,0.2092902,0.11842528,0.17985117,0.18760055
4115,0.16805938,0.7524488,0.31321353,0.34875157,0.1639072,0.13486189,0.22340596,0.107635766,0.14656216,0.19106099
4116,0.16254815,0.73998445,0.3119532,0.36701095,0.1525802,0.1449489,0.23366702,0.106539935,0.1499547,0.19531164
4117,0.1618922,0.6200485,0.32041508,0.3775984,0.15978065,0.14383352,0.22419226,0.10482061,0.16288885,0.19865984
4118,0.17217046,0.30074805,0.3410099,0.39818978,0.20301643,0.13352537,0.20703727,0.101132184,0.1624032,0.19731978
4119,0.17719567,0.14207175,0.38568223,0.44036785,0.2851331,0.12856528,0.19695076,0.09605661,0.15982026,0.18887466
4120,0.16682461,0.122175634,0.4029347,0.44920745,0.3654641,0.12899944,0.19091192,0.09475741,0.14682904,0.18816167
4121,0.14457726,0.1322355,0.40517104,0.44767594,0.44780573,0.11871442,0.16439039,0.09344503,0.1498054,0.18092448
4122,0.1469112,0.13937995,0.430228,0.46169683,0.4993878,0.1259867,0.1484988,0.09251326,0.16187769,0.17067152
4123,0.1520226,0.15524554,0.4664615,0.4752603,0.5288044,0.14009756,0.14426133,0.092232466,0.16575709,0.16283056
4124,0.14424095,0.15786493,0.47972718,0.4855844,0.57413894,0.14441603,0.1390312,0.09279528,0.21644387,0.1540063
4125,0.14054045,0.1637457,0.48296097,0.45922863,0.58419895,0.16447905,0.1458602,0.09912503,0.33348006,0.15084022
4126,0.14414248,0.14739448,0.49038807,0.4366692,0.5972509,0.17723513,0.15675905,0.10144493,0.4305281,0.14474154
4127,0.1368221,0.1380055,0.49718317,0.41796803,0.6218718,0.1945307,0.17029199,0.10204315,0.52315724,0.14642757
4128,0.1303539,0.13681445,0.5208992,0.4317031,0.6502613,0.20555428,0.1706669,0.097370505,0.5640652,0.13863373
4129,0.1253739,0.14907268,0.5303379,0.47158533,0.6558151,0.2445775,0.17175242,0.100335926,0.5700301,0.14117691
4130,0.12253344,0.18895683,0.53940547,0.47833675,0.6699097,0.28549913,0.18150634,0.105870545,0.57679987,0.14167511
4131,0.12136203,0.25973737,0.5509684,0.44634795,0.67582697,0.32933873,0.19258842,0.11458272,0.58395463,0.14233169
4132,0.12187719,0.33481145,0.57375103,0.43136528,0.69602346,0.35424313,0.21302935,0.117257744,0.58933115,0.16047564
4133,0.124661565,0.4450366,0.5934667,0.4306835,0.7137042,0.37441623,0.2701819,0.124604106,0.58674335,0.18606931
4134,0.12538928,0.5062318,0.61499864,0.42453712,0.7331594,0.38690022,0.3191765,0.13050821,0.5935489,0.22010526
4135,0.124456614,0.52979225,0.6218661,0.4341403,0.7324893,0.40701038,0.4022587,0.13930643,0.5980663,0.26651147
4136,0.12611094,0.55135024,0.6262665,0.44470307,0.73178935,0.4165212,0.45182315,0.14993927,0.6026986,0.3105287
4137,0.124175906,0.5500134,0.62256575,0.43081242,0.72590244,0.42637378,0.47786158,0.16215128,0.6051656,0.372415
4138,0.12343526,0.5437904,0.6271058,0.4394859,0.7147435,0.43529353,0.49710146,0.16684884,0.61336714,0.41610274
4139,0.13665992,0.54131806,0.6374947,0.46623254,0.7133753,0.46366197,0.50212383,0.17167744,0.6290561,0.457187
4140,0.16289625,0.53373355,0.6664982,0.47465864,0.7154349,0.48265988,0.5207186,0.170409,0.66068006,0.49316177
4141,0.16371754,0.53145224,0.67241234,0.4700605,0.6972794,0.48758894,0.52313274,0.15598822,0.67438763,0.51838595
4142,0.14261857,0.5498017,0.66995984,0.45650095,0.6808613,0.4985762,0.536203,0.14378452,0.6899625,0.5373206
4143,0.14898872,0.57559156,0.6811448,0.45294905,0.6977271,0.5122532,0.5585225,0.14920568,0.70541644,0.559523
4144,0.15052131,0.6003928,0.67483187,0.45224345,0.7012387,0.5148894,0.5639115,0.15207174,0.71182394,0.55309516
4145,0.14781839,0.61234087,0.6738783,0.46002772,0.70466924,0.5089521,0.5736752,0.16477105,0.71792674,0.5592047
4146,0.14566106,0.6484176,0.67867774,0.44977558,0.704661,0.513576,0.5962504,0.17843494,0.7249896,0.58063614
4147,0.1464735,0.6581832,0.6819477,0.43731362,0.6867529,0.5103206,0.5971123,0.19071648,0.71045643,0.56908435
4148,0.15089816,0.6640712,0.6952112,0.4178264,0.67333007,0.5123987,0.6002735,0.19956934,0.7031139,0.5731802
4149,0.15412784,0.64857376,0.70283103,0.38319176,0.6687091,0.5126085,0.59430414,0.19817358,0.68912125,0.5678729
4150,0.15677503,0.62127304,0.7076436,0.35549462,0.662277,0.5111537,0.58714986,0.19277084,0.6674721,0.55816716
4151,0.15511999,0.6200292,0.71219987,0.31329447,0.6592952,0.5105878,0.58725363,0.18350524,0.6597812,0.56469905
4152,0.15123734,0.609125,0.7129955,0.29236692,0.6509379,0.5092481,0.5852875,0.1704905,0.6482214,0.5740254
4153,0.1461693,0.60521793,0.7131916,0.30554038,0.6561111,0.507446,0.5849486,0.16349608,0.64627147,0.57697225
4154,0.14491397,0.59171087,0.7093626,0.31680712,0.67144257,0.5045867,0.5891873,0.1586926,0.6272283,0.5787869
4155,0.14992273,0.5769202,0.701985,0.31532848,0.69218487,0.5044861,0.59307116,0.15258673,0.617697,0.5875423
4156,0.152569,0.5640305,0.7092875,0.33617,0.70392966,0.50406903,0.59898454,0.15652591,0.5968097,0.58809507
4157,0.14732075,0.5613986,0.71724695,0.37222987,0.70347196,0.5018634,0.59982234,0.17051807,0.5872564,0.58562064
4158,0.14124167,0.55482,0.72493243,0.37543112,0.7078214,0.5003137,0.5988354,0.18140778,0.57424355,0.58172464
4159,0.13427448,0.56344306,0.7230756,0.35339066,0.71623576,0.4962363,0.5972767,0.19993293,0.57193625,0.5925057
4160,0.12705022,0.5706581,0.7220118,0.37060228,0.72921574,0.50044906,0.60736847,0.20733672,0.5621378,0.6013904
4161,0.11887261,0.5735255,0.71895635,0.3759563,0.7332891,0.5030242,0.60918754,0.19565341,0.5625478,0.60591865
4162,0.12010738,0.57330704,0.7140917,0.37465322,0.739996,0.5066098,0.61499614,0.19988161,0.5506338,0.5933344
4163,0.12719417,0.5796201,0.7159074,0.3987422,0.74137133,0.51321614,0.6186863,0.20126203,0.54350674,0.5973513
4164,0.12883928,0.5865167,0.71169835,0.40330243,0.74427336,0.51852065,0.63091886,0.20027953,0.53325105,0.57311046
4165,0.124246866,0.5913409,0.7126136,0.39664197,0.7453847,0.522994,0.63673395,0.18118325,0.5238901,0.55943614
4166,0.11943668,0.5997202,0.70634043,0.38321263,0.7469102,0.52277595,0.64310783,0.16555297,0.5150906,0.50990844
4167,0.12419966,0.6062914,0.69968504,0.38759628,0.74424785,0.5201891,0.64029455,0.1517359,0.5082098,0.5030394
4168,0.13583514,0.5987624,0.6931008,0.40638566,0.7530239,0.5211691,0.6420451,0.14620331,0.49533936,0.4751312
4169,0.15241918,0.59882236,0.69318175,0.40974,0.7653646,0.5259725,0.64809316,0.15603545,0.47995436,0.42982477
4170,0.14628509,0.5806243,0.69437075,0.4035878,0.7775563,0.5300042,0.6554072,0.15922979,0.4727019,0.4019902
4171,0.15033954,0.57843226,0.6914868,0.40157783,0.7739042,0.5304224,0.6522875,0.16678429,0.46271673,0.34908485
4172,0.16252756,0.56418777,0.6910924,0.40063623,0.77505964,0.5393099,0.66405666,0.18336093,0.47055045,0.32424667
4173,0.1764319,0.5503215,0.68368995,0.39917833,0.76599956,0.5359599,0.6647191,0.1938003,0.47077456,0.25822654
4174,0.17550364,0.5183891,0.6801399,0.4189407,0.74377775,0.5319991,0.6748286,0.19136226,0.47207165,0.22977719
4175,0.16333169,0.49902573,0.67872435,0.43441647,0.7258936,0.52841365,0.67871356,0.17336044,0.48093843,0.20443413
4176,0.15820402,0.47429675,0.66847754,0.41704175,0.6970936,0.5200346,0.70113385,0.1541081,0.4872215,0.19827136
4177,0.17447954,0.44734377,0.67045695,0.41342002,0.7038192,0.5281663,0.7430434,0.13406938,0.4935714,0.16021541
4178,0.19282693,0.41121086,0.6744005,0.43023604,0.7059578,0.5338741,0.78517365,0.13559544,0.49458164,0.16237724
4179,0.18603885,0.3268041,0.67268723,0.45309305,0.69786155,0.53407943,0.8035575,0.14392507,0.48881754,0.16076458
4180,0.17789608,0.28320336,0.6679048,0.44336557,0.6987349,0.5446758,0.8139627,0.16011107,0.49134564,0.16661781
4181,0.18136632,0.24601501,0.6590073,0.404047,0.6932466,0.5520068,0.80458075,0.1752728,0.48854783,0.1800496
4182,0.18582657,0.23530188,0.65096307,0.39471847,0.67582357,0.5556503,0.8086952,0.17213863,0.48315582,0.18456203
4183,0.1689564,0.21155974,0.64339876,0.40040657,0.662887,0.5660366,0.80591524,0.15709859,0.47924113,0.18142271
4184,0.16673303,0.20732948,0.6221991,0.419705,0.6336602,0.5778617,0.7952801,0.15285325,0.47783247,0.18816221
4185,0.16269135,0.18619713,0.61531734,0.42108357,0.6347761,0.5856536,0.79767174,0.15697879,0.4740861,0.19144017
4186,0.15946415,0.1834226,0.61852986,0.40929604,0.6253928,0.59443295,0.801934,0.15831962,0.46738708,0.19669235
4187,0.163452,0.16161925,0.6241309,0.42734843,0.626031,0.6133254,0.7982092,0.17316592,0.4500587,0.2095046
4188,0.16661468,0.15941021,0.6178771,0.43327132,0.6005465,0.6241791,0.7611023,0.19057104,0.42950934,0.1882082
4189,0.18319055,0.13942039,0.612154,0.40853268,0.5963342,0.6204445,0.74815434,0.1964629,0.39916822,0.17565948
4190,0.17841434,0.139453,0.60247713,0.38956642,0.56602013,0.61341494,0.68979216,0.18267974,0.38301563,0.16269499
4191,0.15410835,0.14362556,0.58572406,0.36999524,0.5526937,0.6229373,0.61724395,0.17092305,0.36461872,0.13769633
4192,0.15390876,0.12686726,0.5653731,0.38795152,0.5151595,0.58296484,0.4717231,0.171098,0.33670285,0.13219187
4193,0.18405357,0.1255809,0.5558203,0.42376107,0.48202533,0.58033776,0.30380303,0.17712247,0.28418207,0.13430488
4194,0.20203897,0.12671363,0.5389291,0.43586957,0.41576985,0.5326408,0.25500584,0.18107343,0.24935868,0.13112852
4195,0.21721357,0.13731697,0.5200713,0.46498442,0.27561083,0.48397732,0.23364305,0.18859753,0.17904809,0.120589316
4196,0.20605609,0.13173866,0.51365113,0.45155582,0.25036108,0.4084192,0.21382129,0.19431588,0.14772028,0.1193586
4197,0.18911442,0.14338669,0.51304436,0.42056787,0.1783011,0.26050824,0.18533799,0.1960989,0.12747839,0.120931804
4198,0.21157962,0.13199452,0.4879215,0.4215218,0.15169874,0.23764017,0.18044618,0.18693468,0.12102792,0.120933264
4199,0.24791622,0.18237787,0.47849646,0.43487668,0.14025751,0.17302856,0.18555021,0.17895642,0.12686163,0.11432904
4200,0.24524227,0.44131067,0.47453916,0.44562376,0.12556323,0.15678626,0.18535349,0.19571352,0.12151134,0.10972777
4201,0.2474095,0.6801134,0.46892893,0.45379037,0.12857294,0.15985614,0.20209163,0.22370195,0.11917356,0.106693715
4202,0.23091999,0.7444105,0.46335465,0.45148447,0.13072991,0.14856702,0.21403903,0.2156243,0.12017453,0.11225578
4203,0.18454695,0.72640914,0.46434474,0.42892456,0.14621994,0.15426728,0.22818115,0.19482994,0.12772268,0.13452172
4204,0.17123714,0.71392876,0.46664324,0.4150042,0.14803606,0.15078998,0.21500504,0.18200698,0.124242395,0.13791832
4205,0.17095998,0.72127265,0.46176374,0.41311988,0.16333371,0.16371047,0.23687786,0.17779544,0.16041327,0.173381
4206,0.19648245,0.72371566,0.42301965,0.39967602,0.17677185,0.18231064,0.43028173,0.17502016,0.20807374,0.16588217
4207,0.25664073,0.7181766,0.33427414,0.37239003,0.18885344,0.1951249,0.74080914,0.1742104,0.31611085,0.15848106
4208,0.2509306,0.71607643,0.29794392,0.35521948,0.19938159,0.20556599,0.8943343,0.18815821,0.51314914,0.18055609
4209,0.19375488,0.7164093,0.20274255,0.38158756,0.20594957,0.2802045,0.92840326,0.21524379,0.6366643,0.17912626
4210,0.18740427,0.715106,0.1726444,0.395787,0.2065483,0.40364376,0.9455454,0.20205492,0.7324257,0.17934713
4211,0.2028116,0.7161785,0.13297915,0.3663854,0.2476404,0.59958017,0.9555152,0.17977792,0.73788345,0.25092512
4212,0.22870794,0.71752906,0.11865342,0.32980466,0.36078015,0.79591274,0.967811,0.22749305,0.7215203,0.42161196
4213,0.2652705,0.71709275,0.108727396,0.28683922,0.541981,0.81856245,0.97134024,0.37719172,0.72268224,0.5944975
4214,0.2848128,0.71647215,0.09608576,0.3009153,0.6573096,0.8457649,0.9734421,0.51557505,0.7188605,0.7172175
4215,0.4008165,0.715619,0.07815686,0.34878933,0.66522413,0.85484,0.9782591,0.61563945,0.7250376,0.70393586
4216,0.63448495,0.7170238,0.068911076,0.36238986,0.730384,0.84902453,0.9863837,0.737255,0.7285814,0.68990904
4217,0.7238982,0.71818423,0.058593243,0.35714707,0.7465438,0.8400053,0.98733115,0.733559,0.72915256,0.6901453
4218,0.7880931,0.7161956,0.05103588,0.36697885,0.76733774,0.8321284,0.98618275,0.73948497,0.7264797,0.67534626
4219,0.8060328,0.71715814,0.048103333,0.41475213,0.78404903,0.8492148,0.98639894,0.7549175,0.72345984,0.6846477
4220,0.8041154,0.7014024,0.045318633,0.44981703,0.7597561,0.8524622,0.98819804,0.7277519,0.70571417,0.6600315
4221,0.8158561,0.70949686,0.04942736,0.45696265,0.7607393,0.85815686,0.99127555,0.7334685,0.7141391,0.662382
4222,0.8072578,0.7093588,0.01871568,0.43355843,0.7418129,0.84893477,0.99596345,0.7291793,0.7125736,0.6625786
4223,0.75401723,0.68586844,0.049452335,0.4831038,0.7048804,0.77331203,0.968755,0.70132595,0.6879201,0.655303
4224,0.76450026,0.72113675,0.15512204,0.42422444,0.23964769,0.5994026,0.9956377,0.49434683,0.6573139,0.7592688
4225,0.7776762,0.7402934,0.085889935,0.48109597,0.14652342,0.6372525,0.99611485,0.5691606,0.6946758,0.7709106
4226,0.74835795,0.71441907,0.08604807,0.49646717,0.1383659,0.6231502,0.9954855,0.6226754,0.681044,0.738134
4227,0.759695,0.7271373,0.08440274,0.4926531,0.12416926,0.62427014,0.9950063,0.61507344,0.68841517,0.7538682
4228,0.77359927,0.72340804,0.08145395,0.4720375,0.1296086,0.6156332,0.9952027,0.47994888,0.6857046,0.73618484
4229,0.7943005,0.7277781,0.0794965,0.44539133,0.13339546,0.61716396,0.9957362,0.316122,0.6921288,0.74698323
4230,0.78588164,0.7282845,0.07057783,0.43827948,0.12955269,0.6186673,0.9949831,0.22661641,0.69400966,0.7375213
4231,0.7768582,0.73106205,0.072696894,0.4217048,0.12415916,0.6266089,0.9933601,0.1640276,0.6998917,0.6112445
4232,0.7871967,0.73108816,0.07361555,0.3928418,0.13568807,0.6280721,0.99074984,0.16243139,0.7082758,0.3229782
4233,0.79719555,0.729387,0.080580145,0.37818214,0.15001145,0.61616373,0.9875337,0.16250876,0.7018543,0.21480826
4234,0.76064795,0.7285356,0.09022501,0.42458826,0.16406086,0.60264605,0.9830724,0.15135688,0.7013786,0.19071054
4235,0.64361507,0.7285144,0.10555774,0.47015852,0.18658867,0.54205716,0.9829286,0.13588929,0.70525384,0.18694702
4236,0.42585292,0.72636336,0.099965185,0.45371878,0.18160269,0.36059183,0.97823966,0.13651681,0.7005534,0.23778436
4237,0.27800387,0.73034644,0.110741615,0.4471184,0.18541741,0.24013591,0.95965123,0.12763038,0.71321243,0.25018102
4238,0.23595348,0.7359767,0.14494929,0.48321775,0.17688727,0.20885444,0.88271856,0.12420517,0.74698603,0.19948328
4239,0.22960657,0.7296389,0.19826669,0.4954595,0.16107613,0.1776545,0.6694334,0.121617734,0.7398438,0.15663967
4240,0.2003955,0.73234016,0.28445756,0.40235108,0.15121126,0.16842645,0.2953244,0.12379202,0.514365,0.15792656
4241,0.18351257,0.7337302,0.35960466,0.34174824,0.16114324,0.15392783,0.23896226,0.12020072,0.25018,0.16790912
4242,0.17232206,0.74495304,0.3378715,0.35052603,0.1668674,0.13973802,0.2308335,0.109654725,0.16804314,0.16395426
4243,0.15903383,0.7509123,0.30766264,0.36207342,0.16791227,0.13380307,0.21837467,0.10188487,0.14126542,0.16976264
4244,0.1571711,0.7296439,0.3095869,0.40644953,0.16953388,0.13382876,0.22750184,0.101902425,0.14018318,0.17867994
4245,0.15688008,0.55322826,0.32250586,0.43598765,0.18649441,0.13482565,0.21313775,0.1011453,0.15479791,0.18761367
4246,0.16565093,0.23631844,0.3475564,0.46004516,0.27221376,0.12443578,0.18847123,0.09825575,0.16052523,0.18686813
4247,0.17350134,0.13111809,0.39463606,0.4949025,0.38521737,0.118441254,0.17293027,0.093345135,0.16599095,0.18523204
4248,0.16808507,0.13011608,0.410671,0.49445042,0.45923388,0.116374105,0.16397712,0.08967608,0.15388048,0.18398309
4249,0.15008363,0.13845181,0.4180811,0.47751352,0.50253916,0.11516312,0.15113375,0.08815089,0.15114143,0.17590022
4250,0.14592883,0.14048123,0.44139487,0.46466485,0.5256827,0.13482898,0.14781776,0.087400764,0.17261532,0.16722667
4251,0.1406456,0.15196905,0.46666172,0.46752545,0.55679226,0.15547219,0.1486907,0.088065445,0.20342079,0.16091454
4252,0.13159522,0.15147209,0.47682038,0.47304383,0.5912716,0.16897246,0.14059183,0.088674545,0.3027267,0.16098708
4253,0.13340726,0.15976879,0.48030433,0.459295,0.60675764,0.18915713,0.14689961,0.092888236,0.41811377,0.1650123
4254,0.14126495,0.14583755,0.4937854,0.441678,0.62055224,0.21131611,0.1603156,0.092848,0.47226334,0.16136375
4255,0.13987124,0.13297403,0.5141439,0.432993,0.6381109,0.23864165,0.17127037,0.093524784,0.5473683,0.16091529
4256,0.13340735,0.14506155,0.5412178,0.44476795,0.65605724,0.2659641,0.16902167,0.0940305,0.5758431,0.1606606
4257,0.12664655,0.17886302,0.5453136,0.4576893,0.66166276,0.3077092,0.17240548,0.09999859,0.57682943,0.16780493
4258,0.12182918,0.26734564,0.5569254,0.43838242,0.6742433,0.3459103,0.19887355,0.11218792,0.58941907,0.1802637
4259,0.11830774,0.37406468,0.5680544,0.41501,0.681736,0.3803139,0.22472033,0.12669975,0.59396964,0.19327694
4260,0.12238392,0.43563333,0.5904495,0.43223202,0.6994348,0.39209405,0.27442098,0.13314909,0.5991949,0.22190091
4261,0.13047701,0.49188206,0.6052468,0.45365027,0.71594024,0.40368283,0.3508497,0.14127603,0.6008027,0.24634546
4262,0.13517025,0.5008889,0.6215328,0.43950683,0.73440284,0.41276032,0.40661487,0.13924998,0.6063339,0.26894587
4263,0.13723886,0.5179451,0.62215096,0.43168613,0.73886406,0.43279094,0.46958208,0.14142555,0.6073266,0.30600113
4264,0.13426143,0.5310843,0.62166727,0.43631926,0.7447101,0.44589666,0.49646407,0.14521363,0.60731405,0.35210624
4265,0.12687087,0.53157604,0.6240948,0.42998278,0.73771656,0.4565364,0.508769,0.15368164,0.6095973,0.42107743
4266,0.12513861,0.5312118,0.6400808,0.44806084,0.7293138,0.45806855,0.50679153,0.15599382,0.6167827,0.46236238
4267,0.13685128,0.53431076,0.65532374,0.46999326,0.725147,0.47342476,0.50828093,0.1607697,0.63172865,0.4924346
4268,0.15654156,0.54435194,0.6830042,0.45214385,0.7279748,0.48358554,0.51959145,0.15997073,0.65860385,0.51505214
4269,0.15882698,0.5478002,0.68531954,0.43420506,0.7126259,0.48655295,0.5292452,0.1494714,0.66762733,0.5257076
4270,0.14621398,0.5525851,0.68593955,0.43140453,0.6981427,0.4917767,0.5479307,0.14507386,0.68013555,0.5466629
4271,0.15441993,0.57036155,0.69591373,0.4385445,0.71044856,0.5084763,0.573854,0.1572108,0.6962127,0.56871754
4272,0.15310174,0.5869662,0.69167536,0.45541877,0.707499,0.5085356,0.58384466,0.16466936,0.70210236,0.57664657
4273,0.14849016,0.6037596,0.69248796,0.47499275,0.7120248,0.50385606,0.59063816,0.17515504,0.7084849,0.59095514
4274,0.14735797,0.6400938,0.69495976,0.46725157,0.71130127,0.507196,0.60890627,0.18194756,0.7119972,0.60861504
4275,0.14576551,0.6568597,0.69439054,0.44888648,0.6979307,0.50302124,0.61153615,0.18506756,0.70226234,0.58960253
4276,0.1501607,0.6734909,0.7012301,0.40687206,0.6885717,0.50726354,0.61130744,0.18643615,0.69840467,0.58430076
4277,0.15179625,0.65901047,0.70970494,0.35902554,0.68519056,0.5096676,0.59951884,0.18400055,0.68765706,0.57219195
4278,0.15321386,0.6393993,0.7135631,0.34758466,0.6804684,0.50990415,0.58988714,0.17899027,0.6741195,0.573374
4279,0.15320817,0.6294628,0.7172782,0.33142883,0.676708,0.5098067,0.58756316,0.17036358,0.6695566,0.5917003
4280,0.14804405,0.61179125,0.713143,0.32127044,0.6753912,0.5104151,0.58467424,0.15833202,0.6636431,0.60625786
4281,0.14038369,0.604873,0.71096516,0.32489014,0.68091774,0.50944734,0.5874592,0.1541746,0.6605456,0.61041504
4282,0.13885564,0.5901507,0.70786333,0.3465287,0.6942785,0.50853705,0.5938826,0.16074562,0.6453773,0.6142573
4283,0.14415732,0.57877123,0.702345,0.36259025,0.70913273,0.50900507,0.60023355,0.16961357,0.6312386,0.6185272
4284,0.15256616,0.56722355,0.7092959,0.38013893,0.7196996,0.50742894,0.6048782,0.1826056,0.6121541,0.6164532
4285,0.1514321,0.56382614,0.71890664,0.40235287,0.7174652,0.5041257,0.6047546,0.19242859,0.60372794,0.6180961
4286,0.13974321,0.55997217,0.72874737,0.39199597,0.7178095,0.50076437,0.6043339,0.19541532,0.59287906,0.6125809
4287,0.12756217,0.56621826,0.7305904,0.37343213,0.72537196,0.49698746,0.6043574,0.20291963,0.58612853,0.6195234
4288,0.11844975,0.56933564,0.7347547,0.3854745,0.732731,0.4990301,0.61367637,0.19866782,0.57345575,0.62587035
4289,0.11245954,0.5718195,0.7345492,0.39138117,0.7381649,0.50315,0.6179647,0.18837357,0.5707943,0.6243851
4290,0.11690524,0.5718028,0.73490095,0.38661975,0.7452829,0.51012886,0.62540936,0.1803383,0.5597863,0.6087574
4291,0.12597519,0.57712024,0.7328302,0.3883156,0.74675566,0.51631844,0.6287092,0.16331533,0.5511249,0.6083236
4292,0.12813249,0.5850703,0.72238123,0.38165972,0.74665534,0.5208105,0.64133143,0.15064988,0.5383625,0.59111476
4293,0.124708295,0.58825535,0.71886593,0.37616205,0.7481197,0.5212118,0.647436,0.14685372,0.53094596,0.5720345
4294,0.11997086,0.59436625,0.7091217,0.3731841,0.74929714,0.52098376,0.65489817,0.14963552,0.5212895,0.5445716
4295,0.118730396,0.5969506,0.7008653,0.38579386,0.74764097,0.52332246,0.6525924,0.15026075,0.5179372,0.5558619
4296,0.12571016,0.59081066,0.6946028,0.4060517,0.7554999,0.529187,0.6583076,0.14958024,0.5109372,0.5442711
4297,0.1474298,0.586479,0.69458246,0.4125856,0.7682265,0.5344043,0.6631531,0.15508038,0.49962595,0.5108377
4298,0.14503646,0.5763092,0.6933599,0.3919899,0.7785047,0.53933424,0.6717415,0.17118219,0.48947015,0.47580442
4299,0.13641024,0.5771783,0.69338644,0.37402475,0.776314,0.53882784,0.6671384,0.18545187,0.47975278,0.42785236
4300,0.14868653,0.575994,0.69161105,0.3822078,0.77840805,0.5451853,0.6768343,0.19276789,0.48291644,0.403873
4301,0.17506632,0.5696436,0.6822319,0.39601114,0.7671767,0.5392851,0.67692447,0.1876603,0.48155496,0.34604383
4302,0.1799883,0.55649555,0.680856,0.43412068,0.7497743,0.5351889,0.69120324,0.17043453,0.48084152,0.31020653
4303,0.17136866,0.54128,0.6856186,0.4587425,0.7308724,0.5325618,0.69986784,0.15409553,0.48731717,0.27915522
4304,0.15740636,0.5132211,0.67970943,0.43802512,0.69928145,0.52557534,0.72514504,0.14791924,0.48661357,0.26885134
4305,0.16270328,0.49101314,0.67812014,0.42523888,0.70665044,0.5344679,0.76260394,0.15001646,0.493164,0.24311906
4306,0.18689469,0.4566247,0.67755735,0.4260502,0.7066028,0.54353875,0.7873841,0.16366869,0.49061254,0.19801232
4307,0.19105962,0.39232486,0.6716662,0.43442246,0.7024592,0.5452989,0.8082044,0.16422793,0.483206,0.14725211
4308,0.18772042,0.3572004,0.66994643,0.43367612,0.70197046,0.56073266,0.820727,0.16105092,0.48433897,0.1407826
4309,0.19121832,0.32339424,0.66829157,0.41361088,0.6949559,0.56795806,0.8156995,0.15600795,0.47883666,0.15500253
4310,0.19810405,0.31502324,0.6564688,0.40949696,0.68735707,0.57551634,0.81712794,0.14574468,0.47493643,0.15903473
4311,0.18167034,0.2936877,0.63923943,0.42076063,0.67946875,0.58398813,0.815367,0.14154452,0.47293076,0.15964597
4312,0.1704683,0.28841597,0.6239356,0.4398374,0.6629898,0.596766,0.8106685,0.14832285,0.47222787,0.16141939
4313,0.16471758,0.26358807,0.6261283,0.43612662,0.65863717,0.60365885,0.813628,0.16127267,0.46898767,0.16180351
4314,0.15731522,0.24324304,0.6230689,0.40529567,0.64982,0.6116319,0.81930655,0.17179778,0.45883307,0.16948092
4315,0.15211728,0.20660284,0.6271983,0.4011226,0.64383626,0.6241781,0.81818724,0.18185845,0.44233224,0.17686346
4316,0.15571925,0.18458283,0.6176039,0.41452354,0.61640185,0.62690496,0.7991569,0.18230018,0.42422813,0.17152691
4317,0.17228231,0.15296653,0.6131577,0.40890458,0.6000561,0.61718935,0.77996397,0.18048,0.39996558,0.16738278
4318,0.17363763,0.150424,0.60430956,0.39345217,0.5745887,0.6042905,0.7223138,0.17154202,0.39374265,0.16621897
4319,0.15843773,0.14909652,0.58589137,0.37157404,0.563188,0.6056153,0.62986124,0.16950303,0.38055775,0.15267402
